Сегмент;Субсидии;Компания сегмента;Банк;вид кредита;Проект;Область;Номер;Тело кредита;Дата выдачи;Валюта;Дата погашения;Долг/Кратк;привлеч;погашен;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен;% ставка;% субсидии;% Эффективная;Сумма;субсидируемая сумма;привлеч;погашен
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;800 000;26.07.2024;RUR;14.08.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;800 000;-;19,36%;0,00%;19,36%;800 000;-;-;800 000;19,36%;0,00%;0,00%;-;-;-;-;19,36%;0,00%;0,00%;-;-;-;-;19,36%;0,00%;0,00%;-;-;-;-;19,36%;0,00%;0,00%;-;-;-;-;19,36%;0,00%;0,00%;-;-;800 000;800 000,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;1 000 000;04.07.2024;RUR;14.08.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;1 000 000;-;19,50%;0,00%;19,50%;1 000 000;-;-;1 000 000;19,50%;0,00%;0,00%;-;-;-;-;19,50%;0,00%;0,00%;-;-;-;-;19,50%;0,00%;0,00%;-;-;-;-;19,50%;0,00%;0,00%;-;-;-;-;19,50%;0,00%;0,00%;-;-;1 000 000;1 000 000,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;300 000;15.07.2024;RUR;14.08.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;300 000;-;19,45%;0,00%;19,45%;300 000;-;-;300 000;19,45%;0,00%;0,00%;-;-;-;-;19,45%;0,00%;0,00%;-;-;-;-;19,45%;0,00%;0,00%;-;-;-;-;19,45%;0,00%;0,00%;-;-;-;-;19,45%;0,00%;0,00%;-;-;300 000;300 000,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;500 000;09.07.2024;RUR;14.08.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;500 000;-;19,48%;0,00%;19,48%;500 000;-;-;500 000;19,48%;0,00%;0,00%;-;-;-;-;19,48%;0,00%;0,00%;-;-;-;-;19,48%;0,00%;0,00%;-;-;-;-;19,48%;0,00%;0,00%;-;-;-;-;19,48%;0,00%;0,00%;-;-;500 000;500 000,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;600 000;24.07.2024;RUR;14.08.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;600 000;-;19,39%;0,00%;19,39%;600 000;-;-;600 000;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;600 000;600 000,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;1 100 000;08.10.2024;RUR;22.10.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;1 100 000;1 100 000;20,40%;0,00%;0,00%;-;-;-;-;20,40%;0,00%;0,00%;-;-;-;-;20,40%;0,00%;0,00%;-;-;1 100 000;1 100 000,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;900 000;21.10.2024;RUR;30.10.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;900 000;900 000;23,20%;0,00%;0,00%;-;-;-;-;23,20%;0,00%;0,00%;-;-;-;-;23,20%;0,00%;0,00%;-;-;900 000;900 000,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Банк Санкт-Петербург;не субс;;;7700-22-001011;2 100 000;23.10.2024;RUR;30.10.2024;ST; -   ; -   ;-;;15,20%;0,00%;0,00%;-;-;;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;;15,20%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;-;-;19,39%;0,00%;0,00%;-;-;2 100 000;2 100 000;23,20%;0,00%;0,00%;-;-;-;-;23,20%;0,00%;0,00%;-;-;-;-;23,20%;0,00%;0,00%;-;-;2 100 000;2 100 000,00
Feed;да;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;512;;;№ 241500/0107;2 500 000;12.07.2024;RUR;10.07.2026;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;-;10,00%;0,00%;0,00%;-;-;2 444 000;;11,00%;0,00%;11,00%;2 444 000;2 444 000;;;11,00%;0,00%;11,00%;2 444 000;2 444 000;;;11,50%;0,00%;11,50%;2 444 000;2 444 000;;;12,50%;0,00%;12,50%;2 444 000;2 444 000;-;;12,50%;0,00%;12,50%;2 444 000;2 444 000;;;12,50%;0,00%;12,50%;2 444 000;2 444 000;2 444 000;0,00
Pork;да;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;512;;;№ 241500/0107;2 500 000;12.07.2024;RUR;10.07.2026;ST;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-;;10,00%;0,00%;0,00%;-;-;56 000;;11,00%;0,00%;11,00%;56 000;56 000;;;11,00%;0,00%;11,00%;56 000;56 000;;;11,50%;0,00%;11,50%;56 000;56 000;;;12,50%;0,00%;12,50%;56 000;56 000;;;12,50%;0,00%;12,50%;56 000;56 000;;;12,50%;0,00%;12,50%;56 000;56 000;56 000;0,00
Feed;да;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;512;;;№ 241500/0117 (0,5КС+2%);2 500 000;05.08.2024;RUR;03.08.2026;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;-;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;1 064 458;;11,00%;0,00%;11,00%;1 064 458;1 064 458;1 047 225;;11,50%;0,00%;11,50%;2 111 682;2 111 682;234 492;;12,50%;0,00%;12,50%;2 346 174;2 346 174;-;;12,50%;0,00%;12,50%;2 346 174;2 346 174;;;12,50%;0,00%;12,50%;2 346 174;2 346 174;2 346 174;0,00
Pork;да;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;512;;;№ 241500/0117 (0,5КС+2%);2 500 000;05.08.2024;RUR;03.08.2026;ST;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-;;0,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;153 826;;11,00%;0,00%;11,00%;153 826;153 826;-;;11,50%;0,00%;11,50%;153 826;153 826;;;12,50%;0,00%;12,50%;153 826;153 826;;;12,50%;0,00%;12,50%;153 826;153 826;;;12,50%;0,00%;12,50%;153 826;153 826;153 826;0,00
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;не субс;;;№8/87-2019 ;2 000 000;03.06.2024;RUR;24.06.2024;ST; -   ; -   ;;;10,30%;0,00%;0,00%;-;-;;;10,30%;0,00%;0,00%;-;-;;;10,30%;0,00%;0,00%;-;-;;;10,30%;0,00%;0,00%;-;-;;;17,70%;0,00%;0,00%;-;-;5 000 000;5 000 000;17,70%;0,00%;0,00%;-;-;;;17,70%;0,00%;0,00%;-;-;;;17,70%;0,00%;0,00%;-;-;;;17,70%;0,00%;0,00%;-;-;;;17,70%;0,00%;0,00%;-;-;;;17,70%;0,00%;0,00%;-;-;;;17,70%;0,00%;0,00%;-;-;5 000 000;5 000 000,00
Feed;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Райффайзенбанк;не субс;;;№ 69526/1-MSK;2 300 000;25.11.2024;RUR;25.11.2025;ST; -   ; -   ;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;2 300 000;;22,80%;0,00%;22,80%;2 300 000;-;;;22,80%;0,00%;22,80%;2 300 000;-;2 300 000;0,00
Feed;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Райффайзенбанк;не субс;;;№ 69526/1-MSK;2 000 000;12.03.2025;RUR;11.03.2026;ST; -   ; -   ;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;22,80%;0,00%;0,00%;-;-;;;22,80%;0,00%;0,00%;-;-;-;0,00
Pork;нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;не субс;;;№ 251500/0050;10 000 000;28.04.2025;RUR;09.07.2025;MT; -   ; -   ;;;6,80%;0,00%;0,00%;-;-;;-;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;-;0,00
Pork;Да;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Альфа-Банк ;Other subs;;;№ 0FNC3L (8,25%);76 490;07.08.2024;RUR;06.08.2029;LT; -   ; -   ;;;18,50%;0,00%;0,00%;-;-;;-;18,00%;0,00%;0,00%;-;-;;;18,00%;0,00%;0,00%;-;-;;;18,00%;0,00%;0,00%;-;-;;;18,00%;0,00%;0,00%;-;-;;;16,50%;0,00%;0,00%;-;-;;;15,50%;0,00%;0,00%;-;-;76 490;;8,25%;0,00%;8,25%;76 490;76 490;-;3 642;8,25%;0,00%;8,25%;72 848;72 848;;;8,25%;0,00%;8,25%;72 848;72 848;;;8,25%;0,00%;8,25%;72 848;72 848;;3 642;8,25%;0,00%;8,25%;69 205;69 205;76 490;7 284,77
Pork;Нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;не субс;;;№ 241500/0162;5 000 000;09.01.2025;RUR;22.10.2032;MT; -   ; -   ;;;17,50%;0,00%;0,00%;-;-;;;17,50%;0,00%;0,00%;-;-;;;17,50%;0,00%;0,00%;-;-;;;16,50%;0,00%;0,00%;-;-;;;16,50%;0,00%;0,00%;-;-;;;15,50%;0,00%;0,00%;-;-;;;14,50%;0,00%;0,00%;-;-;;;14,50%;0,00%;0,00%;-;-;;;13,50%;0,00%;0,00%;-;-;;;13,50%;0,00%;0,00%;-;-;;;13,50%;0,00%;0,00%;-;-;-;;23,10%;0,00%;0,00%;-;-;-;0,00
Pork;нет;ООО ЧЕРКИЗОВО-СВИНОВОДСТВО;Россельхозбанк;не субс;;;№ 251500/0051;10 000 000;11.07.2025;RUR;25.07.2025;MT; -   ; -   ;;;6,80%;0,00%;0,00%;-;-;;-;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;;;6,80%;0,00%;0,00%;-;-;-;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Тульская;№ 241500/0213;100 000;26.12.2024;RUR;25.12.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;;;11,00%;0,00%;0,00%;-;-;-;;12,50%;0,00%;0,00%;-;-;-;;12,50%;0,00%;0,00%;-;-;-;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Альфа-Банк ;1528;;Тамбовская;№ 0FR24L;50 000;22.07.2024;RUR;21.07.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;50 000;;11,50%;0,00%;11,50%;50 000;50 000;;;12,50%;0,00%;12,50%;50 000;50 000;;;12,50%;0,00%;12,50%;50 000;50 000;;;12,50%;0,00%;12,50%;50 000;50 000;50 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Альфа-Банк ;1528;;Тамбовская;№ 0FM98L;25 000;22.07.2024;RUR;21.07.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;25 000;;11,50%;0,00%;11,50%;25 000;25 000;;;12,50%;0,00%;12,50%;25 000;25 000;;;12,50%;0,00%;12,50%;25 000;25 000;;;12,50%;0,00%;12,50%;25 000;25 000;25 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Тамбовская;№ 241500/0036;100 000;28.03.2024;RUR;27.03.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;18 318;;10,00%;0,00%;10,00%;18 318;18 318;34 103;;11,00%;0,00%;11,00%;52 420;52 420;41 788;;11,00%;0,00%;11,00%;94 209;94 209;5 791;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;-;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Тамбовская;№ 241500/0035;100 000;28.03.2024;RUR;27.03.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;100 000;;10,00%;0,00%;10,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Тамбовская;№ 241500/0027 (лим 99 562);100 000;25.03.2024;RUR;24.03.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;3 738;;10,00%;0,00%;10,00%;3 738;3 738;53 790;;10,00%;0,00%;10,00%;57 528;57 528;39 547;;10,00%;0,00%;10,00%;97 075;97 075;2 925;;10,00%;0,00%;10,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;437;12,50%;0,00%;12,50%;99 563;99 563;100 000;437,18
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Альфа-Банк ;1528;;Пензенская;№ 0FNI9L;100 000;22.07.2024;RUR;21.07.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;19 962;;11,00%;0,00%;11,00%;19 962;19 962;80 038;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Альфа-Банк ;1528;;Пензенская;№ 0F1W9L;150 000;14.06.2024;RUR;13.06.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;7 062;;10,00%;0,00%;10,00%;7 062;7 062;70 627;;11,00%;0,00%;11,00%;77 689;77 689;70 331;;11,00%;0,00%;11,00%;148 020;148 020;1 980;;11,50%;0,00%;11,50%;150 000;150 000;-;;12,50%;0,00%;12,50%;150 000;150 000;;;12,50%;0,00%;12,50%;150 000;150 000;;;12,50%;0,00%;12,50%;150 000;150 000;150 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Альфа-Банк ;1528;;Пензенская;№ 0G2U5L;150 000;09.08.2024;RUR;08.08.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;116 709;;11,50%;0,00%;11,50%;116 709;116 709;33 291;;12,50%;0,00%;12,50%;150 000;150 000;-;;12,50%;0,00%;12,50%;150 000;150 000;-;;12,50%;0,00%;12,50%;150 000;150 000;150 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Орловская;№ 241500/0038;100 000;28.03.2024;RUR;27.03.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;53 240;;10,00%;0,00%;10,00%;53 240;53 240;14 814;;11,00%;0,00%;11,00%;68 054;68 054;31 946;;11,00%;0,00%;11,00%;100 000;100 000;;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Орловская;№ 241500/0026;100 000;25.03.2024;RUR;24.03.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;2 173;;10,00%;0,00%;10,00%;2 173;2 173;44 587;;10,00%;0,00%;10,00%;46 760;46 760;18 588;;10,00%;0,00%;10,00%;65 348;65 348;34 652;;10,00%;0,00%;10,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Альфа-Банк ;1528;;Воронежская;№ 0FX58L;120 000;09.08.2024;RUR;08.08.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;19 571;;11,50%;0,00%;11,50%;19 571;19 571;50 518;;12,50%;0,00%;12,50%;70 089;70 089;49 911;;12,50%;0,00%;12,50%;120 000;120 000;-;;12,50%;0,00%;12,50%;120 000;120 000;120 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Альфа-Банк ;1528;;Воронежская;№ 0F1W8L;100 000;18.06.2024;RUR;17.06.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;-;;11,00%;0,00%;0,00%;-;-;100 000;;11,50%;0,00%;11,50%;100 000;100 000;-;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Воронежская;241500/0025;100 000;25.03.2024;RUR;24.03.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;21 069;;10,00%;0,00%;10,00%;21 069;21 069;52 510;;10,00%;0,00%;10,00%;73 579;73 579;17 742;;10,00%;0,00%;10,00%;91 321;91 321;8 679;;10,00%;0,00%;10,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
Grain;Да;ООО ЧЕРКИЗОВО-РАСТЕНИЕВОДСТВО;Россельхозбанк;1528;;Воронежская;241500/0032;100 000;28.03.2024;RUR;27.03.2025;ST; -   ; -   ;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;;;10,00%;0,00%;0,00%;-;-;-;;10,00%;0,00%;0,00%;-;-;76 393;;10,00%;0,00%;10,00%;76 393,45;76 393;23 607;;11,00%;0,00%;11,00%;100 000;100 000;;;11,00%;0,00%;11,00%;100 000;100 000;;;11,50%;0,00%;11,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;;;12,50%;0,00%;12,50%;100 000;100 000;100 000;0,00
